"UMAP1","UMAP2","Gene","is_core","deltaTE","Category"
-9.31178542692969,2.77486779444839,"PAX7",FALSE,-2.54908592552899,"Non-core"
-4.26465339775162,4.81476248146674,"MASP2",FALSE,2.28035883457495,"Non-core"
4.79783370505029,6.78189908280605,"FAM76A",FALSE,0.628659033852815,"Non-core"
1.80825020491526,-7.03929409923501,"POMT2",FALSE,0.0279895723557659,"Non-core"
3.46681157165867,-3.57889215524189,"VTA1",FALSE,0.406397657067246,"Non-core"
-1.48368969947422,-8.33281985097569,"MLXIPL",FALSE,-0.628302121245778,"Non-core"
-0.330360322675805,-7.16676933675695,"BAZ1B",FALSE,-0.00404766332543305,"Non-core"
6.96329450090291,-3.48100171156549,"RANBP9",FALSE,0.0560400079364039,"Non-core"
-7.1239730864201,7.37181677530192,"ETV7",FALSE,0.13531263938632,"Non-core"
1.7121023330606,-8.00974366235404,"SPRTN",FALSE,-0.23168430751828,"Non-core"
2.64583696473257,2.42663859355134,"METTL13",FALSE,-0.177345162627288,"Non-core"
1.22273157875223,-5.26081649371329,"DYRK4",FALSE,0.379858518311454,"Non-core"
5.60303959640217,-2.8891016119496,"ZNF207",FALSE,0.22807211740387,"Non-core"
-1.13664039714592,-6.5818840891282,"UQCRC1",FALSE,0.099159777943024,"Non-core"
5.22137090906905,0.198957130031964,"STARD3NL",FALSE,0.597852714093595,"Non-core"
1.34914999630344,-1.0711538304561,"CD9",FALSE,-0.530634550180226,"Non-core"
6.69172042334658,1.23426032880433,"NCAPD2",FALSE,0.12532368049593,"Non-core"
-9.29619552056132,-3.66333912099413,"IFFO1",FALSE,-1.89549733118581,"Non-core"
1.86510970410556,-7.78445513685523,"GIPR",FALSE,-0.147945739173866,"Non-core"
-2.38325346638175,4.39647503941852,"PHF7",FALSE,1.11626270570707,"Non-core"
-0.189605418125476,4.77867522673569,"SEMA3G",FALSE,-0.29001017463345,"Non-core"
5.36845728355352,3.05167539797185,"NISCH",FALSE,0.148993303931485,"Non-core"
-0.268555445196418,0.686861962771981,"STAB1",FALSE,-0.774835617102232,"Non-core"
3.27139760844265,1.27475486303923,"FUZ",FALSE,-0.138267048170163,"Non-core"
4.89694579017778,4.39898119422067,"IDS",FALSE,0.218456691119846,"Non-core"
1.98349068755919,-2.25813778323689,"ZNF200",FALSE,-0.403234978220469,"Non-core"
-8.1898843594332,-5.17793341602395,"LRRC23",FALSE,-1.90970808585285,"Non-core"
0.241428541778269,6.43918280980199,"BTK",FALSE,0.2706812180995,"Non-core"
-2.89475321497305,1.21621881046061,"HFE",FALSE,-1.06402897377216,"Non-core"
4.58494891022989,2.84111225600622,"SCMH1",FALSE,0.04436286668678,"Non-core"
4.6230373219928,-2.57812735245314,"FYN",FALSE,0.394635201898023,"Non-core"
-3.41584255009673,-6.92350785958767,"HIVEP2",FALSE,-0.09975451404642,"Non-core"
6.33024826718786,-3.09941622316196,"TCEB3",FALSE,0.166397161023344,"Non-core"
-0.0658714792377804,-5.7700458212529,"LYPLA2",FALSE,0.35260232839017,"Non-core"
5.89637731538271,2.17982827607416,"CLCN6",FALSE,0.109503446167463,"Non-core"
3.05745492962716,-3.01911403737903,"MRC2",FALSE,-0.227552221361035,"Non-core"
-0.573052907697564,-5.25598306762276,"NME1-NME2",FALSE,0.4155361163721,"Non-core"
-4.21780701805295,5.08380738098521,"TSPAN9",FALSE,2.06795439173521,"Non-core"
-0.670329477708125,6.55834686308437,"BTBD7",FALSE,0.05153315767613,"Non-core"
6.79562301044994,1.49050102695165,"APBA3",FALSE,0.24552827161278,"Non-core"
4.05666181363361,-6.34174232243252,"MKS1",FALSE,0.00650049891510901,"Non-core"
-0.585211169153529,6.76432225015991,"ABHD5",FALSE,0.181437036723246,"Non-core"
4.18425483175827,5.3432419081741,"AKAP8L",FALSE,0.309611798454231,"Non-core"
